Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Hermosillo (erno), Sonora
Lat 29.0814 N, Lon 110.9706 W, Alt 154 masl
Time UTC-7h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2024-12-04 14:00:00,34.18,OK,0.59,BDL,null,OS,null,OS,0.79,OK,33.55,OK,15.85,OK
2024-12-04 15:00:00,26.07,OK,0.37,BDL,null,OS,null,OS,0.84,OK,48.78,OK,13.4,OK
2024-12-04 16:00:00,10.61,OK,0.46,BDL,null,OS,null,OS,1.14,OK,49.85,OK,5.19,OK
2024-12-04 17:00:00,1.66,OK,0.68,BDL,null,OS,null,OS,1.4,OK,73.31,OK,9.9,OK
2024-12-04 18:00:00,2.35,OK,0.8,BDL,null,OS,null,OS,1.28,OK,90.96,OK,3.74,BDL
2024-12-04 19:00:00,0.29,BDL,1.02,OK,null,OS,null,OS,1.35,OK,110.28,OK,8.03,OK
2024-12-04 20:00:00,0.3,BDL,1.03,OK,null,OS,null,OS,1.21,OK,133.28,OK,15.6,OK
2024-12-04 21:00:00,0.32,BDL,1.03,OK,null,OS,null,OS,1.44,OK,115.87,OK,32.86,OK
2024-12-04 22:00:00,2.36,OK,0.86,BDL,null,OS,null,OS,1.25,OK,136.01,OK,27.03,OK
2024-12-04 23:00:00,7.19,OK,0.49,BDL,null,OS,null,OS,0.72,OK,73.66,OK,11.85,OK
2024-12-05 00:00:00,13.63,OK,0.44,BDL,null,OS,null,OS,0.64,OK,47.96,OK,16.22,OK
2024-12-05 01:00:00,11.62,OK,0.44,BDL,null,OS,null,OS,0.61,OK,38.22,OK,8.04,OK
2024-12-05 02:00:00,11.9,OK,0.37,BDL,null,OS,null,OS,0.6,OK,38.65,OK,8.86,OK
2024-12-05 03:00:00,9.74,OK,0.38,BDL,null,OS,null,OS,0.6,OK,35.54,OK,11.26,OK
2024-12-05 04:00:00,5.97,OK,0.42,BDL,null,OS,null,OS,0.62,OK,35.33,OK,6.6,OK
2024-12-05 05:00:00,0.72,BDL,0.52,BDL,null,OS,null,OS,0.75,OK,50.69,OK,-6.83,OR
2024-12-05 06:00:00,3.22,OK,0.5,BDL,null,OS,null,OS,0.81,OK,73.79,OK,-26.21,OR
2024-12-05 07:00:00,7.32,OK,0.58,BDL,null,OS,null,OS,0.9,OK,69.95,OK,2.48,BDL
2024-12-05 08:00:00,13.49,OK,0.58,BDL,null,OS,null,OS,0.93,OK,94.25,OK,18.84,OK
2024-12-05 09:00:00,21.65,OK,0.54,BDL,null,OS,null,OS,0.84,OK,72.5,OK,29.75,OK
2024-12-05 10:00:00,27.02,OK,0.55,BDL,null,OS,null,OS,0.86,OK,75.41,OK,19.61,OK
2024-12-05 11:00:00,33.76,OK,0.47,BDL,null,OS,null,OS,0.87,OK,66.65,OK,27.56,OK
2024-12-05 12:00:00,34.7,OK,0.71,BDL,null,OS,null,OS,0.91,OK,78.68,OK,39.42,OK
2024-12-05 13:00:00,39.29,OK,0.8,BDL,null,OS,null,OS,0.78,OK,61.84,OK,13.4,OK
2024-12-05 14:00:00,37.93,OK,0.46,BDL,null,OS,null,OS,0.76,OK,37.35,OK,17.7,OK
2024-12-05 15:00:00,31.2,OK,0.5,BDL,null,OS,null,OS,0.83,OK,28.63,OK,8.09,OK
2024-12-05 16:00:00,14.58,OK,0.64,BDL,null,OS,null,OS,1.09,OK,50.06,OK,12.3,OK
2024-12-05 17:00:00,1.13,OK,0.95,BDL,null,OS,null,OS,1.55,OK,109.14,OK,13.53,OK
2024-12-05 18:00:00,1.17,OK,1.05,OK,null,OS,null,OS,1.54,OK,149.58,OK,17.44,OK
2024-12-05 19:00:00,0.93,BDL,0.97,BDL,null,OS,null,OS,1.52,OK,143.76,OK,23.79,OK
2024-12-05 20:00:00,0.23,BDL,0.83,BDL,null,OS,null,OS,1.5,OK,124.17,OK,20.85,OK
2024-12-05 21:00:00,0.36,BDL,0.97,BDL,null,OS,null,OS,1.66,OK,132.45,OK,27.07,OK
2024-12-05 22:00:00,12.11,OK,0.5,BDL,null,OS,null,OS,0.87,OK,100.27,OK,23.04,OK
2024-12-05 23:00:00,13.63,OK,0.44,BDL,null,OS,null,OS,0.7,OK,53.23,OK,6.09,OK
2024-12-06 00:00:00,1.5,OK,0.45,BDL,null,OS,null,OS,0.88,OK,55.9,OK,6.99,OK
2024-12-06 01:00:00,12.21,OK,0.41,BDL,null,OS,null,OS,0.68,OK,66.63,OK,11.24,OK
2024-12-06 02:00:00,20.18,OK,0.38,BDL,null,OS,null,OS,0.61,OK,27.78,OK,8.32,OK
2024-12-06 03:00:00,18.25,OK,0.35,BDL,null,OS,null,OS,0.62,OK,30.15,OK,0.83,BDL
2024-12-06 04:00:00,14.76,OK,0.27,BDL,null,OS,null,OS,0.64,OK,21.97,OK,1.45,BDL
2024-12-06 05:00:00,8.12,OK,0.3,BDL,null,OS,null,OS,0.72,OK,33.14,OK,1.6,BDL
2024-12-06 06:00:00,7.96,OK,0.41,BDL,null,OS,null,OS,0.82,OK,52.73,OK,-9.25,OR
2024-12-06 07:00:00,10.62,OK,0.5,BDL,null,OS,null,OS,0.88,OK,64.66,OK,-21.59,OR
2024-12-06 08:00:00,18.04,OK,0.55,BDL,null,OS,null,OS,0.88,OK,103.44,OK,13.38,OK
2024-12-06 09:00:00,32.7,OK,0.48,BDL,null,OS,null,OS,0.75,OK,79.06,OK,23.47,OK
2024-12-06 10:00:00,34.62,OK,0.47,BDL,null,OS,null,OS,0.78,OK,51.44,OK,29.36,OK
2024-12-06 11:00:00,39.86,OK,0.55,BDL,null,OS,null,OS,0.8,OK,50.46,OK,23.96,OK
2024-12-06 12:00:00,44.38,OK,0.55,BDL,null,OS,null,OS,0.85,OK,55.76,OK,36.97,OK
2024-12-06 13:00:00,46.13,OK,0.67,BDL,null,OS,null,OS,0.84,OK,72.93,OK,17.79,OK
2024-12-06 14:00:00,43.9,OK,0.55,BDL,null,OS,null,OS,0.84,OK,60.64,OK,27.76,OK
2024-12-06 15:00:00,38.62,OK,0.48,BDL,null,OS,null,OS,0.82,OK,19.66,OK,11.36,OK
2024-12-06 16:00:00,18.83,OK,0.52,BDL,null,OS,null,OS,1.07,OK,66.32,OK,14.52,OK
2024-12-06 17:00:00,1.44,OK,1.08,OK,null,OS,null,OS,1.84,OK,112.19,OK,13.15,OK
2024-12-06 18:00:00,7.05,OK,0.64,BDL,null,OS,null,OS,1.13,OK,163.89,OK,21.81,OK
2024-12-06 19:00:00,2.21,OK,0.59,BDL,null,OS,null,OS,1.22,OK,111.79,OK,17.56,OK
2024-12-06 20:00:00,2.37,OK,0.63,BDL,null,OS,null,OS,1.21,OK,120.58,OK,11.32,OK
2024-12-06 21:00:00,1.79,OK,0.55,BDL,null,OS,null,OS,1.29,OK,99.27,OK,9.45,OK
2024-12-06 22:00:00,0.7,BDL,0.67,BDL,null,OS,null,OS,1.56,OK,79.1,OK,14.25,OK
2024-12-06 23:00:00,2.41,OK,0.7,BDL,null,OS,null,OS,1.14,OK,119.88,OK,30.35,OK
2024-12-07 00:00:00,13.05,OK,0.71,BDL,null,OS,null,OS,0.82,OK,95.0,OK,42.65,OK
2024-12-07 01:00:00,10.19,OK,0.53,BDL,null,OS,null,OS,0.83,OK,55.44,OK,12.74,OK
2024-12-07 02:00:00,6.28,OK,0.53,BDL,null,OS,null,OS,0.93,OK,80.73,OK,55.4,OK
2024-12-07 03:00:00,9.64,OK,0.42,BDL,null,OS,null,OS,0.76,OK,47.81,OK,21.64,OK
2024-12-07 04:00:00,9.68,OK,0.36,BDL,null,OS,null,OS,0.7,OK,45.66,OK,6.46,OK
2024-12-07 05:00:00,6.78,OK,0.39,BDL,null,OS,null,OS,0.72,OK,25.61,OK,4.05,OK
2024-12-07 06:00:00,6.16,OK,0.39,BDL,null,OS,null,OS,0.75,OK,29.27,OK,3.72,BDL
2024-12-07 07:00:00,8.62,OK,0.57,BDL,null,OS,null,OS,0.88,OK,34.79,OK,-1.19,BDL
2024-12-07 08:00:00,19.65,OK,0.53,BDL,null,OS,null,OS,0.82,OK,86.7,OK,-0.95,BDL
2024-12-07 09:00:00,30.12,OK,0.49,BDL,null,OS,null,OS,0.76,OK,55.51,OK,18.39,OK
2024-12-07 10:00:00,36.32,OK,0.48,BDL,null,OS,null,OS,0.73,OK,65.91,OK,23.99,OK
2024-12-07 11:00:00,39.96,OK,0.54,BDL,null,OS,null,OS,0.74,OK,47.23,OK,18.5,OK
2024-12-07 12:00:00,45.8,OK,0.58,BDL,null,OS,null,OS,0.75,OK,40.31,OK,22.84,OK
2024-12-07 13:00:00,48.02,OK,0.62,BDL,null,OS,null,OS,0.85,OK,33.96,OK,24.59,OK
2024-12-07 14:00:00,57.53,OK,0.57,BDL,null,OS,null,OS,0.83,OK,51.14,OK,30.51,OK
2024-12-07 15:00:00,50.56,OK,0.85,BDL,null,OS,null,OS,0.85,OK,72.25,OK,25.55,OK
2024-12-07 16:00:00,23.04,OK,0.71,BDL,null,OS,null,OS,1.14,OK,74.98,OK,13.92,OK
2024-12-07 17:00:00,2.41,OK,1.07,OK,null,OS,null,OS,1.75,OK,117.62,OK,18.65,OK
2024-12-07 18:00:00,2.71,OK,0.92,BDL,null,OS,null,OS,1.62,OK,158.13,OK,21.81,OK
2024-12-07 19:00:00,2.52,OK,1.21,OK,null,OS,null,OS,1.52,OK,97.7,OK,16.93,OK
2024-12-07 20:00:00,0.27,BDL,0.99,BDL,null,OS,null,OS,2.0,OK,142.23,OK,29.6,OK
2024-12-07 21:00:00,1.16,OK,0.54,BDL,null,OS,null,OS,1.34,OK,151.17,OK,34.94,OK
2024-12-07 22:00:00,2.01,OK,0.59,BDL,null,OS,null,OS,1.37,OK,116.89,OK,39.73,OK
2024-12-07 23:00:00,0.62,BDL,0.68,BDL,null,OS,null,OS,1.6,OK,116.75,OK,36.09,OK
2024-12-08 00:00:00,2.43,OK,0.55,BDL,null,OS,null,OS,1.11,OK,120.86,OK,29.55,OK
2024-12-08 01:00:00,10.79,OK,0.4,BDL,null,OS,null,OS,0.79,OK,62.84,OK,7.1,OK
2024-12-08 02:00:00,12.42,OK,0.38,BDL,null,OS,null,OS,0.73,OK,40.77,OK,7.69,OK
2024-12-08 03:00:00,15.29,OK,0.35,BDL,null,OS,null,OS,0.69,OK,32.69,OK,5.16,OK
2024-12-08 04:00:00,17.94,OK,0.33,BDL,null,OS,null,OS,0.7,OK,19.58,OK,-0.68,BDL
2024-12-08 05:00:00,11.88,OK,0.27,BDL,null,OS,null,OS,0.71,OK,30.78,OK,-1.09,BDL
2024-12-08 06:00:00,10.51,OK,0.4,BDL,null,OS,null,OS,0.75,OK,18.47,OK,3.8,BDL
2024-12-08 07:00:00,13.7,OK,0.66,BDL,null,OS,null,OS,0.85,OK,25.22,OK,0.65,BDL
2024-12-08 08:00:00,21.88,OK,0.51,BDL,null,OS,null,OS,0.84,OK,47.71,OK,-1.62,BDL
2024-12-08 09:00:00,30.37,OK,0.45,BDL,null,OS,null,OS,0.8,OK,32.26,OK,21.2,OK
2024-12-08 10:00:00,38.97,OK,0.48,BDL,null,OS,null,OS,0.78,OK,36.03,OK,24.37,OK
2024-12-08 11:00:00,44.6,OK,0.46,BDL,null,OS,null,OS,0.77,OK,40.48,OK,20.84,OK
2024-12-08 12:00:00,49.55,OK,0.47,BDL,null,OS,null,OS,0.78,OK,32.91,OK,31.48,OK
2024-12-08 13:00:00,52.41,OK,0.47,BDL,null,OS,null,OS,0.74,OK,34.66,OK,18.08,OK
2024-12-08 14:00:00,51.54,OK,0.56,BDL,null,OS,null,OS,0.75,OK,32.2,OK,25.63,OK
2024-12-08 15:00:00,43.73,OK,0.41,BDL,null,OS,null,OS,0.76,OK,35.37,OK,13.27,OK
2024-12-08 16:00:00,28.64,OK,0.52,BDL,null,OS,null,OS,0.94,OK,38.47,OK,8.55,OK
2024-12-08 17:00:00,2.94,OK,0.63,BDL,null,OS,null,OS,1.43,OK,79.9,OK,11.51,OK
2024-12-08 18:00:00,1.24,OK,0.94,BDL,null,OS,null,OS,1.8,OK,106.12,OK,18.35,OK
2024-12-08 19:00:00,2.74,OK,0.76,BDL,null,OS,null,OS,1.61,OK,111.1,OK,17.57,OK
2024-12-08 20:00:00,5.1,OK,0.76,BDL,null,OS,null,OS,1.45,OK,129.86,OK,24.3,OK
2024-12-08 21:00:00,2.29,OK,0.54,BDL,null,OS,null,OS,1.28,OK,71.07,OK,17.58,OK
2024-12-08 22:00:00,0.08,BDL,0.9,BDL,null,OS,null,OS,1.78,OK,92.92,OK,18.66,OK
2024-12-08 23:00:00,5.53,OK,0.68,BDL,null,OS,null,OS,1.24,OK,110.85,OK,24.52,OK
2024-12-09 00:00:00,15.55,OK,0.48,BDL,null,OS,null,OS,0.8,OK,71.29,OK,19.05,OK
2024-12-09 01:00:00,15.75,OK,0.42,BDL,null,OS,null,OS,0.74,OK,42.66,OK,10.68,OK
2024-12-09 02:00:00,14.78,OK,0.35,BDL,null,OS,null,OS,0.69,OK,41.61,OK,10.88,OK
2024-12-09 03:00:00,13.82,OK,0.32,BDL,null,OS,null,OS,0.69,OK,19.8,OK,6.37,OK
2024-12-09 04:00:00,11.86,OK,0.29,BDL,null,OS,null,OS,0.69,OK,22.37,OK,0.98,BDL
2024-12-09 05:00:00,7.43,OK,0.36,BDL,null,OS,null,OS,0.75,OK,11.37,OK,-5.11,OR
2024-12-09 06:00:00,5.63,OK,0.5,BDL,null,OS,null,OS,0.91,OK,47.1,OK,-5.67,OR
2024-12-09 07:00:00,9.02,OK,0.48,BDL,null,OS,null,OS,0.96,OK,64.8,OK,-4.86,OR
2024-12-09 08:00:00,24.11,OK,0.47,BDL,null,OS,null,OS,0.83,OK,82.49,OK,-1.19,BDL
2024-12-09 09:00:00,32.11,OK,0.41,BDL,null,OS,null,OS,0.79,OK,54.12,OK,20.99,OK
2024-12-09 10:00:00,37.1,OK,0.37,BDL,null,OS,null,OS,0.81,OK,55.4,OK,22.35,OK
2024-12-09 11:00:00,42.02,OK,0.34,BDL,null,OS,null,OS,0.8,OK,45.72,OK,20.78,OK
2024-12-09 12:00:00,46.14,OK,0.42,BDL,null,OS,null,OS,0.84,OK,24.32,OK,35.06,OK
2024-12-09 13:00:00,50.03,OK,0.37,BDL,null,OS,null,OS,0.77,OK,35.57,OK,15.93,OK
2024-12-09 14:00:00,46.4,OK,0.47,BDL,null,OS,null,OS,0.81,OK,35.98,OK,27.56,OK
2024-12-09 15:00:00,39.82,OK,0.43,BDL,null,OS,null,OS,0.87,OK,51.51,OK,12.95,OK
2024-12-09 16:00:00,15.43,OK,0.67,BDL,null,OS,null,OS,1.33,OK,48.44,OK,16.43,OK
2024-12-09 17:00:00,3.92,OK,0.8,BDL,null,OS,null,OS,1.57,OK,101.3,OK,9.53,OK
2024-12-09 18:00:00,2.4,OK,0.77,BDL,null,OS,null,OS,1.52,OK,116.98,OK,14.87,OK
2024-12-09 19:00:00,4.79,OK,1.5,OK,null,OS,null,OS,1.28,OK,90.36,OK,9.07,OK
2024-12-09 20:00:00,3.28,OK,1.04,OK,null,OS,null,OS,1.25,OK,95.23,OK,13.55,OK
2024-12-09 21:00:00,0.47,BDL,0.82,BDL,null,OS,null,OS,1.38,OK,96.99,OK,5.79,OK
2024-12-09 22:00:00,0.31,BDL,0.98,BDL,null,OS,null,OS,1.77,OK,131.11,OK,32.74,OK
2024-12-09 23:00:00,13.32,OK,0.6,BDL,null,OS,null,OS,0.98,OK,111.14,OK,11.33,OK
2024-12-10 00:00:00,24.49,OK,0.44,BDL,null,OS,null,OS,0.67,OK,41.47,OK,12.18,OK
2024-12-10 01:00:00,19.61,OK,0.44,BDL,null,OS,null,OS,0.68,OK,35.59,OK,10.43,OK
2024-12-10 02:00:00,16.63,OK,0.42,BDL,null,OS,null,OS,0.68,OK,21.59,OK,4.8,OK
2024-12-10 03:00:00,18.17,OK,0.37,BDL,null,OS,null,OS,0.66,OK,17.34,OK,3.5,BDL
2024-12-10 04:00:00,19.13,OK,0.33,BDL,null,OS,null,OS,0.65,OK,22.09,OK,-2.13,BDL
2024-12-10 05:00:00,4.82,OK,0.41,BDL,null,OS,null,OS,0.81,OK,10.14,OK,-3.73,BDL
2024-12-10 06:00:00,0.48,BDL,0.83,BDL,null,OS,null,OS,1.42,OK,75.69,OK,-1.32,BDL
2024-12-10 07:00:00,1.89,OK,1.09,OK,null,OS,null,OS,1.54,OK,83.03,OK,0.52,BDL
2024-12-10 08:00:00,17.33,OK,0.61,BDL,null,OS,null,OS,1.01,OK,131.46,OK,14.47,OK
2024-12-10 09:00:00,23.08,OK,0.55,BDL,null,OS,null,OS,0.97,OK,68.99,OK,20.91,OK
2024-12-10 10:00:00,26.59,OK,0.55,BDL,null,OS,null,OS,0.96,OK,88.06,OK,26.93,OK
