Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Hermosillo (erno), Sonora
Lat 29.0814 N, Lon 110.9706 W, Alt 154 masl
Time UTC-7h
Air Quality data
Flags: OK = Reliable data, BDL = Below Detection Limit, OR = Out of Range, OS = Out of Service 
 
Time,O3,O3_flag,SO2,SO2_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag
2024-09-01 23:00:00,12.47,OK,0.24,BDL,null,OS,null,OS,-0.2,OR,null,OS,4.64,OK
2024-09-02 00:00:00,12.85,OK,0.29,BDL,null,OS,null,OS,-0.2,OR,null,OS,5.85,OK
2024-09-02 01:00:00,9.56,OK,0.3,BDL,null,OS,null,OS,-0.2,OR,null,OS,12.08,OK
2024-09-02 02:00:00,4.38,OK,0.28,BDL,null,OS,null,OS,-0.2,OR,null,OS,15.9,OK
2024-09-02 03:00:00,10.57,OK,0.31,BDL,null,OS,null,OS,-0.23,OR,null,OS,4.49,OK
2024-09-02 04:00:00,6.0,OK,0.33,BDL,null,OS,null,OS,-0.21,OR,null,OS,11.03,OK
2024-09-02 05:00:00,6.85,OK,0.27,BDL,null,OS,null,OS,-0.18,OR,null,OS,14.2,OK
2024-09-02 06:00:00,12.84,OK,0.26,BDL,null,OS,null,OS,-0.16,OR,null,OS,-27.44,OR
2024-09-02 07:00:00,22.25,OK,0.29,BDL,null,OS,null,OS,-0.2,OR,null,OS,-27.63,OR
2024-09-02 08:00:00,29.0,OK,0.29,BDL,null,OS,null,OS,-0.22,OR,null,OS,-14.73,OR
2024-09-02 09:00:00,39.07,OK,0.29,BDL,null,OS,null,OS,-0.24,OR,null,OS,5.76,OK
2024-09-02 10:00:00,36.46,OK,0.29,BDL,null,OS,null,OS,-0.24,OR,null,OS,11.78,OK
2024-09-02 11:00:00,28.75,OK,0.27,BDL,null,OS,null,OS,-0.27,OR,null,OS,16.84,OK
2024-09-02 12:00:00,34.15,OK,0.28,BDL,null,OS,null,OS,-0.28,OR,null,OS,10.87,OK
2024-09-02 13:00:00,37.47,OK,0.23,BDL,null,OS,null,OS,-0.27,OR,null,OS,9.65,OK
2024-09-02 14:00:00,40.59,OK,0.3,BDL,null,OS,null,OS,-0.26,OR,null,OS,18.72,OK
2024-09-02 15:00:00,46.94,OK,0.33,BDL,null,OS,null,OS,-0.17,OR,null,OS,19.02,OK
2024-09-02 16:00:00,36.04,OK,0.34,BDL,null,OS,null,OS,-0.16,OR,null,OS,33.33,OK
2024-09-02 17:00:00,20.27,OK,0.21,BDL,null,OS,null,OS,-0.11,OR,null,OS,9.85,OK
2024-09-02 18:00:00,11.33,OK,0.27,BDL,null,OS,null,OS,-0.13,OR,null,OS,16.82,OK
2024-09-02 19:00:00,8.29,OK,0.28,BDL,null,OS,null,OS,-0.16,OR,null,OS,1.56,BDL
2024-09-02 20:00:00,11.68,OK,0.32,BDL,null,OS,null,OS,-0.17,OR,null,OS,3.45,BDL
2024-09-02 21:00:00,12.17,OK,0.25,BDL,null,OS,null,OS,-0.17,OR,null,OS,3.17,BDL
2024-09-02 22:00:00,16.97,OK,0.27,BDL,null,OS,null,OS,-0.18,OR,null,OS,2.44,BDL
2024-09-02 23:00:00,14.95,OK,0.23,BDL,null,OS,null,OS,-0.21,OR,null,OS,3.48,BDL
2024-09-03 00:00:00,18.76,OK,0.21,BDL,null,OS,null,OS,-0.24,OR,null,OS,3.7,BDL
2024-09-03 01:00:00,22.21,OK,0.25,BDL,null,OS,null,OS,-0.24,OR,null,OS,5.5,OK
2024-09-03 02:00:00,17.52,OK,0.23,BDL,null,OS,null,OS,-0.25,OR,null,OS,45.01,OK
2024-09-03 03:00:00,14.45,OK,0.19,BDL,null,OS,null,OS,-0.25,OR,null,OS,40.71,OK
2024-09-03 04:00:00,9.62,OK,0.22,BDL,null,OS,null,OS,-0.22,OR,null,OS,2.73,BDL
2024-09-03 05:00:00,12.35,OK,0.22,BDL,null,OS,null,OS,-0.22,OR,null,OS,-3.35,BDL
2024-09-03 06:00:00,12.9,OK,0.22,BDL,null,OS,null,OS,-0.2,OR,null,OS,-12.78,OR
2024-09-03 07:00:00,15.92,OK,0.2,BDL,null,OS,null,OS,-0.2,OR,null,OS,-15.69,OR
2024-09-03 08:00:00,15.83,OK,0.28,BDL,null,OS,null,OS,-0.15,OR,null,OS,-6.36,OR
2024-09-03 09:00:00,23.21,OK,0.27,BDL,null,OS,null,OS,-0.15,OR,null,OS,0.04,BDL
2024-09-03 10:00:00,20.78,OK,0.26,BDL,null,OS,null,OS,-0.12,OR,0.0,BDL,6.61,OK
2024-09-03 11:00:00,30.69,OK,0.22,BDL,null,OS,null,OS,-0.15,OR,null,OS,24.75,OK
2024-09-03 12:00:00,31.89,OK,0.2,BDL,null,OS,null,OS,-0.15,OR,null,OS,14.57,OK
2024-09-03 13:00:00,28.12,OK,0.24,BDL,null,OS,null,OS,-0.15,OR,null,OS,17.41,OK
2024-09-03 14:00:00,27.78,OK,0.25,BDL,null,OS,null,OS,-0.19,OR,null,OS,18.88,OK
2024-09-03 15:00:00,24.65,OK,0.24,BDL,null,OS,null,OS,-0.19,OR,null,OS,10.63,OK
2024-09-03 16:00:00,12.84,OK,0.23,BDL,null,OS,null,OS,-0.2,OR,null,OS,30.29,OK
2024-09-03 17:00:00,11.6,OK,0.27,BDL,null,OS,null,OS,-0.2,OR,null,OS,2.23,BDL
2024-09-03 18:00:00,15.75,OK,0.22,BDL,null,OS,null,OS,-0.18,OR,null,OS,1.21,BDL
2024-09-03 19:00:00,19.9,OK,0.3,BDL,null,OS,null,OS,-0.08,OR,null,OS,-1.92,BDL
2024-09-03 20:00:00,18.96,OK,0.27,BDL,null,OS,null,OS,-0.13,OR,null,OS,-2.74,BDL
2024-09-03 21:00:00,22.58,OK,0.3,BDL,null,OS,null,OS,-0.16,OR,null,OS,2.13,BDL
2024-09-03 22:00:00,13.62,OK,0.26,BDL,null,OS,null,OS,-0.13,OR,null,OS,10.5,OK
2024-09-03 23:00:00,9.54,OK,0.25,BDL,null,OS,null,OS,-0.19,OR,null,OS,18.94,OK
2024-09-04 00:00:00,11.13,OK,0.22,BDL,null,OS,null,OS,-0.21,OR,null,OS,4.59,OK
2024-09-04 01:00:00,11.99,OK,0.19,BDL,null,OS,null,OS,-0.21,OR,null,OS,14.16,OK
2024-09-04 02:00:00,11.61,OK,0.22,BDL,null,OS,null,OS,-0.24,OR,null,OS,10.79,OK
2024-09-04 03:00:00,13.35,OK,0.26,BDL,null,OS,null,OS,-0.26,OR,null,OS,1.9,BDL
2024-09-04 04:00:00,17.23,OK,0.24,BDL,null,OS,null,OS,-0.26,OR,null,OS,4.09,OK
2024-09-04 05:00:00,16.18,OK,0.24,BDL,null,OS,null,OS,-0.26,OR,null,OS,-1.52,BDL
2024-09-04 06:00:00,17.41,OK,0.25,BDL,null,OS,null,OS,-0.25,OR,null,OS,-6.65,OR
2024-09-04 07:00:00,18.5,OK,0.18,BDL,null,OS,null,OS,-0.24,OR,null,OS,-6.84,OR
2024-09-04 08:00:00,19.76,OK,0.2,BDL,null,OS,null,OS,-0.23,OR,null,OS,-4.46,OR
2024-09-04 09:00:00,20.95,OK,0.22,BDL,null,OS,null,OS,-0.24,OR,null,OS,1.99,BDL
2024-09-04 10:00:00,23.8,OK,0.3,BDL,null,OS,null,OS,-0.25,OR,null,OS,14.73,OK
2024-09-04 11:00:00,23.56,OK,0.3,BDL,null,OS,null,OS,-0.24,OR,null,OS,13.82,OK
2024-09-04 12:00:00,34.59,OK,0.25,BDL,null,OS,null,OS,-0.24,OR,null,OS,14.82,OK
2024-09-04 13:00:00,38.71,OK,0.22,BDL,null,OS,null,OS,-0.22,OR,null,OS,14.22,OK
2024-09-04 14:00:00,43.99,OK,0.23,BDL,null,OS,null,OS,-0.22,OR,null,OS,24.14,OK
2024-09-04 15:00:00,32.81,OK,0.23,BDL,null,OS,null,OS,-0.22,OR,null,OS,23.02,OK
2024-09-04 16:00:00,23.74,OK,0.22,BDL,null,OS,null,OS,-0.21,OR,null,OS,17.74,OK
2024-09-04 17:00:00,20.14,OK,0.27,BDL,null,OS,null,OS,-0.22,OR,null,OS,11.3,OK
2024-09-04 18:00:00,18.45,OK,0.28,BDL,null,OS,null,OS,-0.21,OR,null,OS,6.01,OK
2024-09-04 19:00:00,13.8,OK,0.25,BDL,null,OS,null,OS,-0.21,OR,null,OS,0.71,BDL
2024-09-04 20:00:00,13.84,OK,0.25,BDL,null,OS,null,OS,-0.23,OR,null,OS,3.63,BDL
2024-09-04 21:00:00,19.88,OK,0.28,BDL,null,OS,null,OS,-0.23,OR,null,OS,4.16,OK
2024-09-04 22:00:00,17.22,OK,0.24,BDL,null,OS,null,OS,-0.24,OR,null,OS,0.83,BDL
2024-09-04 23:00:00,20.14,OK,0.24,BDL,null,OS,null,OS,-0.27,OR,null,OS,4.56,OK
2024-09-05 00:00:00,23.04,OK,0.18,BDL,null,OS,null,OS,-0.27,OR,null,OS,9.12,OK
2024-09-05 01:00:00,12.79,OK,0.22,BDL,null,OS,null,OS,-0.29,OR,null,OS,30.06,OK
2024-09-05 02:00:00,26.25,OK,0.27,BDL,null,OS,null,OS,-0.29,OR,null,OS,-15.29,OR
2024-09-05 03:00:00,21.95,OK,0.21,BDL,null,OS,null,OS,-0.27,OR,null,OS,-9.69,OR
2024-09-05 04:00:00,22.19,OK,0.23,BDL,null,OS,null,OS,-0.26,OR,null,OS,7.27,OK
2024-09-05 05:00:00,21.75,OK,0.26,BDL,null,OS,null,OS,-0.22,OR,null,OS,30.15,OK
2024-09-05 06:00:00,18.19,OK,0.23,BDL,null,OS,null,OS,-0.18,OR,null,OS,-18.81,OR
2024-09-05 07:00:00,14.71,OK,0.25,BDL,null,OS,null,OS,-0.16,OR,null,OS,-21.0,OR
2024-09-05 08:00:00,15.21,OK,0.31,BDL,null,OS,null,OS,-0.14,OR,null,OS,-17.24,OR
2024-09-05 09:00:00,18.15,OK,0.27,BDL,null,OS,null,OS,-0.09,OR,null,OS,-17.26,OR
2024-09-05 10:00:00,25.98,OK,0.28,BDL,null,OS,null,OS,-0.18,OR,null,OS,-7.1,OR
2024-09-05 11:00:00,29.7,OK,0.25,BDL,null,OS,null,OS,-0.18,OR,null,OS,14.45,OK
2024-09-05 12:00:00,34.57,OK,0.25,BDL,null,OS,null,OS,-0.16,OR,null,OS,19.15,OK
2024-09-05 13:00:00,37.02,OK,0.22,BDL,null,OS,null,OS,-0.17,OR,null,OS,14.22,OK
2024-09-05 14:00:00,26.0,OK,0.24,BDL,null,OS,null,OS,-0.18,OR,null,OS,20.45,OK
2024-09-05 15:00:00,27.85,OK,0.24,BDL,null,OS,null,OS,-0.16,OR,null,OS,17.39,OK
2024-09-05 16:00:00,26.72,OK,0.26,BDL,null,OS,null,OS,-0.13,OR,null,OS,21.83,OK
2024-09-05 17:00:00,23.81,OK,0.27,BDL,null,OS,null,OS,-0.14,OR,null,OS,2.54,BDL
2024-09-05 18:00:00,13.32,OK,0.29,BDL,null,OS,null,OS,-0.11,OR,null,OS,4.34,OK
2024-09-05 19:00:00,12.38,OK,0.24,BDL,null,OS,null,OS,-0.13,OR,null,OS,9.08,OK
2024-09-05 20:00:00,12.42,OK,0.25,BDL,null,OS,null,OS,-0.17,OR,null,OS,13.25,OK
2024-09-05 21:00:00,12.65,OK,0.23,BDL,null,OS,null,OS,-0.2,OR,null,OS,11.39,OK
2024-09-05 22:00:00,13.13,OK,0.2,BDL,null,OS,null,OS,-0.22,OR,null,OS,7.05,OK
2024-09-05 23:00:00,26.86,OK,0.27,BDL,null,OS,null,OS,-0.27,OR,null,OS,7.5,OK
2024-09-06 00:00:00,28.25,OK,0.22,BDL,null,OS,null,OS,-0.29,OR,null,OS,3.99,BDL
2024-09-06 01:00:00,16.91,OK,0.28,BDL,null,OS,null,OS,-0.26,OR,null,OS,-3.84,BDL
2024-09-06 02:00:00,29.12,OK,0.2,BDL,null,OS,null,OS,-0.3,OR,null,OS,1.9,BDL
2024-09-06 03:00:00,29.42,OK,0.25,BDL,null,OS,null,OS,-0.29,OR,null,OS,11.26,OK
2024-09-06 04:00:00,27.64,OK,0.22,BDL,null,OS,null,OS,-0.28,OR,null,OS,-1.94,BDL
2024-09-06 05:00:00,18.01,OK,0.22,BDL,null,OS,null,OS,-0.18,OR,null,OS,1.72,BDL
2024-09-06 06:00:00,22.62,OK,0.25,BDL,null,OS,null,OS,-0.16,OR,null,OS,1.02,BDL
2024-09-06 07:00:00,32.03,OK,0.25,BDL,null,OS,null,OS,-0.18,OR,null,OS,-7.62,OR
2024-09-06 08:00:00,41.28,OK,0.28,BDL,null,OS,null,OS,-0.19,OR,null,OS,-6.8,OR
2024-09-06 09:00:00,45.3,OK,0.24,BDL,null,OS,null,OS,-0.23,OR,null,OS,4.03,OK
2024-09-06 10:00:00,46.1,OK,0.28,BDL,null,OS,null,OS,-0.22,OR,null,OS,11.51,OK
2024-09-06 11:00:00,47.42,OK,0.24,BDL,null,OS,null,OS,-0.21,OR,null,OS,6.22,OK
2024-09-06 12:00:00,42.92,OK,0.22,BDL,null,OS,null,OS,-0.18,OR,null,OS,7.07,OK
2024-09-06 13:00:00,42.87,OK,0.24,BDL,null,OS,null,OS,-0.2,OR,null,OS,10.22,OK
2024-09-06 14:00:00,40.64,OK,0.21,BDL,null,OS,null,OS,-0.17,OR,null,OS,17.3,OK
2024-09-06 15:00:00,34.37,OK,0.24,BDL,null,OS,null,OS,-0.2,OR,null,OS,4.44,OK
2024-09-06 16:00:00,26.61,OK,0.28,BDL,null,OS,null,OS,-0.18,OR,null,OS,12.35,OK
2024-09-06 17:00:00,18.72,OK,0.27,BDL,null,OS,null,OS,-0.16,OR,null,OS,12.62,OK
2024-09-06 18:00:00,21.49,OK,0.26,BDL,null,OS,null,OS,-0.17,OR,null,OS,3.27,BDL
2024-09-06 19:00:00,13.77,OK,0.27,BDL,null,OS,null,OS,-0.18,OR,null,OS,13.87,OK
2024-09-06 20:00:00,14.89,OK,0.25,BDL,null,OS,null,OS,-0.17,OR,null,OS,5.77,OK
2024-09-06 21:00:00,19.06,OK,0.27,BDL,null,OS,null,OS,-0.21,OR,null,OS,8.46,OK
2024-09-06 22:00:00,14.48,OK,0.27,BDL,null,OS,null,OS,-0.22,OR,null,OS,8.1,OK
2024-09-06 23:00:00,21.85,OK,0.2,BDL,null,OS,null,OS,-0.26,OR,null,OS,6.36,OK
2024-09-07 00:00:00,15.3,OK,0.23,BDL,null,OS,null,OS,-0.26,OR,null,OS,1.11,BDL
2024-09-07 01:00:00,7.16,OK,0.27,BDL,null,OS,null,OS,-0.22,OR,null,OS,19.39,OK
2024-09-07 02:00:00,9.68,OK,0.24,BDL,null,OS,null,OS,-0.27,OR,null,OS,-4.96,OR
2024-09-07 03:00:00,11.03,OK,0.24,BDL,null,OS,null,OS,-0.25,OR,null,OS,-0.78,BDL
2024-09-07 04:00:00,9.05,OK,0.26,BDL,null,OS,null,OS,-0.23,OR,null,OS,5.41,OK
2024-09-07 05:00:00,12.34,OK,0.25,BDL,null,OS,null,OS,-0.18,OR,null,OS,15.94,OK
2024-09-07 06:00:00,13.49,OK,0.27,BDL,null,OS,null,OS,-0.16,OR,null,OS,-18.07,OR
2024-09-07 07:00:00,22.1,OK,0.24,BDL,null,OS,null,OS,-0.23,OR,null,OS,-11.27,OR
2024-09-07 08:00:00,26.79,OK,0.2,BDL,null,OS,null,OS,-0.26,OR,null,OS,0.09,BDL
2024-09-07 09:00:00,27.89,OK,0.27,BDL,null,OS,null,OS,-0.27,OR,null,OS,2.76,BDL
2024-09-07 10:00:00,27.6,OK,0.27,BDL,null,OS,null,OS,-0.27,OR,null,OS,2.97,BDL
2024-09-07 11:00:00,33.07,OK,0.2,BDL,null,OS,null,OS,-0.24,OR,null,OS,12.07,OK
2024-09-07 12:00:00,25.54,OK,0.25,BDL,null,OS,null,OS,-0.22,OR,null,OS,17.8,OK
2024-09-07 13:00:00,31.24,OK,0.24,BDL,null,OS,null,OS,-0.19,OR,null,OS,8.02,OK
2024-09-07 14:00:00,26.85,OK,0.24,BDL,null,OS,null,OS,-0.21,OR,null,OS,7.69,OK
2024-09-07 15:00:00,29.25,OK,0.25,BDL,null,OS,null,OS,-0.23,OR,null,OS,7.52,OK
2024-09-07 16:00:00,16.41,OK,0.3,BDL,null,OS,null,OS,-0.2,OR,null,OS,16.95,OK
2024-09-07 17:00:00,10.02,OK,0.36,BDL,null,OS,null,OS,-0.2,OR,null,OS,16.12,OK
2024-09-07 18:00:00,8.4,OK,0.27,BDL,null,OS,null,OS,-0.21,OR,null,OS,-0.54,BDL
2024-09-07 19:00:00,7.82,OK,0.3,BDL,null,OS,null,OS,-0.21,OR,null,OS,1.75,BDL
2024-09-07 20:00:00,8.55,OK,0.27,BDL,null,OS,null,OS,-0.21,OR,null,OS,3.94,BDL
2024-09-07 21:00:00,8.93,OK,0.28,BDL,null,OS,null,OS,-0.22,OR,null,OS,0.13,BDL
2024-09-07 22:00:00,8.8,OK,0.2,BDL,null,OS,null,OS,-0.25,OR,null,OS,0.31,BDL
2024-09-07 23:00:00,8.43,OK,0.2,BDL,null,OS,null,OS,-0.26,OR,null,OS,8.03,OK
2024-09-08 00:00:00,7.29,OK,0.22,BDL,null,OS,null,OS,-0.27,OR,null,OS,9.4,OK
2024-09-08 01:00:00,7.36,OK,0.24,BDL,null,OS,null,OS,-0.27,OR,null,OS,14.06,OK
2024-09-08 02:00:00,7.88,OK,0.24,BDL,null,OS,null,OS,-0.29,OR,null,OS,10.43,OK
2024-09-08 03:00:00,6.95,OK,0.22,BDL,null,OS,null,OS,-0.28,OR,null,OS,7.16,OK
2024-09-08 04:00:00,5.35,OK,0.28,BDL,null,OS,null,OS,-0.25,OR,null,OS,24.36,OK
2024-09-08 05:00:00,3.6,OK,0.24,BDL,null,OS,null,OS,-0.17,OR,null,OS,12.77,OK
2024-09-08 06:00:00,4.09,OK,0.22,BDL,null,OS,null,OS,-0.07,OR,null,OS,-13.67,OR
2024-09-08 07:00:00,6.19,OK,0.19,BDL,null,OS,null,OS,-0.11,OR,null,OS,-28.17,OR
2024-09-08 08:00:00,10.54,OK,0.22,BDL,null,OS,null,OS,-0.09,OR,null,OS,-14.64,OR
2024-09-08 09:00:00,18.74,OK,0.2,BDL,null,OS,null,OS,-0.16,OR,null,OS,5.89,OK
2024-09-08 10:00:00,26.93,OK,0.17,BDL,null,OS,null,OS,-0.19,OR,null,OS,12.54,OK
2024-09-08 11:00:00,28.16,OK,0.18,BDL,null,OS,null,OS,-0.22,OR,null,OS,14.17,OK
2024-09-08 12:00:00,31.44,OK,0.21,BDL,null,OS,null,OS,-0.17,OR,null,OS,15.77,OK
2024-09-08 13:00:00,27.8,OK,0.2,BDL,null,OS,null,OS,-0.2,OR,null,OS,14.38,OK
2024-09-08 14:00:00,22.35,OK,0.25,BDL,null,OS,null,OS,-0.23,OR,null,OS,20.19,OK
2024-09-08 15:00:00,21.47,OK,0.2,BDL,null,OS,null,OS,-0.24,OR,null,OS,11.37,OK
2024-09-08 16:00:00,14.44,OK,0.18,BDL,null,OS,null,OS,-0.21,OR,null,OS,6.63,OK
2024-09-08 17:00:00,10.01,OK,0.17,BDL,null,OS,null,OS,-0.22,OR,null,OS,12.86,OK
2024-09-08 18:00:00,10.15,OK,0.2,BDL,null,OS,null,OS,-0.2,OR,null,OS,3.91,BDL
2024-09-08 19:00:00,8.2,OK,0.24,BDL,null,OS,null,OS,-0.21,OR,null,OS,-2.14,BDL
2024-09-08 20:00:00,8.86,OK,0.16,BDL,null,OS,null,OS,-0.24,OR,null,OS,-4.44,OR
2024-09-08 21:00:00,9.05,OK,0.14,BDL,null,OS,null,OS,-0.25,OR,null,OS,-0.4,BDL
2024-09-08 22:00:00,10.92,OK,0.15,BDL,null,OS,null,OS,-0.28,OR,null,OS,7.62,OK
2024-09-08 23:00:00,11.9,OK,0.12,BDL,null,OS,null,OS,-0.29,OR,null,OS,6.04,OK
2024-09-09 00:00:00,12.44,OK,0.13,BDL,null,OS,null,OS,-0.31,OR,null,OS,3.08,BDL
2024-09-09 01:00:00,20.21,OK,0.07,BDL,null,OS,null,OS,-0.33,OR,null,OS,4.79,OK
2024-09-09 02:00:00,29.56,OK,0.05,BDL,null,OS,null,OS,-0.34,OR,null,OS,6.47,OK
2024-09-09 03:00:00,27.96,OK,0.09,BDL,null,OS,null,OS,-0.33,OR,null,OS,8.06,OK
2024-09-09 04:00:00,28.88,OK,0.03,BDL,null,OS,null,OS,-0.33,OR,null,OS,2.96,BDL
2024-09-09 05:00:00,25.64,OK,0.06,BDL,null,OS,null,OS,-0.28,OR,null,OS,2.55,BDL
2024-09-09 06:00:00,26.25,OK,0.02,BDL,null,OS,null,OS,-0.26,OR,null,OS,3.67,BDL
2024-09-09 07:00:00,30.12,OK,0.03,BDL,null,OS,null,OS,-0.27,OR,null,OS,2.89,BDL
2024-09-09 08:00:00,33.51,OK,0.01,BDL,null,OS,null,OS,-0.29,OR,null,OS,4.72,OK
2024-09-09 09:00:00,35.98,OK,0.01,BDL,null,OS,null,OS,-0.3,OR,null,OS,9.69,OK
2024-09-09 10:00:00,31.28,OK,-0.05,BDL,null,OS,null,OS,-0.3,OR,null,OS,11.95,OK
2024-09-09 11:00:00,33.87,OK,-0.07,BDL,null,OS,null,OS,-0.23,OR,null,OS,19.53,OK
2024-09-09 12:00:00,36.22,OK,-0.05,BDL,null,OS,null,OS,-0.25,OR,null,OS,23.04,OK
2024-09-09 13:00:00,33.0,OK,-0.01,BDL,null,OS,null,OS,-0.19,OR,null,OS,21.73,OK
2024-09-09 14:00:00,36.73,OK,-0.03,BDL,null,OS,null,OS,-0.18,OR,null,OS,17.13,OK
2024-09-09 15:00:00,42.28,OK,-0.05,BDL,null,OS,null,OS,-0.19,OR,null,OS,8.84,OK
2024-09-09 16:00:00,15.61,OK,-0.04,BDL,null,OS,null,OS,-0.21,OR,null,OS,10.98,OK
2024-09-09 17:00:00,12.93,OK,-0.03,BDL,null,OS,null,OS,-0.22,OR,null,OS,2.57,BDL
2024-09-09 18:00:00,10.93,OK,0.02,BDL,null,OS,null,OS,-0.21,OR,null,OS,7.14,OK
2024-09-09 19:00:00,9.29,OK,-0.02,BDL,null,OS,null,OS,-0.22,OR,null,OS,1.74,BDL
2024-09-09 20:00:00,10.82,OK,-0.04,BDL,null,OS,null,OS,-0.26,OR,null,OS,-3.4,BDL
2024-09-09 21:00:00,14.67,OK,-0.06,BDL,null,OS,null,OS,-0.26,OR,null,OS,-3.01,BDL
2024-09-09 22:00:00,17.18,OK,-0.02,BDL,null,OS,null,OS,-0.29,OR,null,OS,-0.48,BDL
2024-09-09 23:00:00,17.29,OK,-0.09,BDL,null,OS,null,OS,-0.25,OR,null,OS,3.53,BDL
2024-09-10 00:00:00,16.24,OK,-0.06,BDL,null,OS,null,OS,-0.28,OR,null,OS,4.59,OK
2024-09-10 01:00:00,13.08,OK,-0.03,BDL,null,OS,null,OS,-0.29,OR,null,OS,2.89,BDL
2024-09-10 02:00:00,12.58,OK,-0.05,BDL,null,OS,null,OS,-0.33,OR,null,OS,3.61,BDL
2024-09-10 03:00:00,17.11,OK,-0.04,BDL,null,OS,null,OS,-0.33,OR,null,OS,6.37,OK
2024-09-10 04:00:00,14.8,OK,-0.04,BDL,null,OS,null,OS,-0.32,OR,null,OS,10.43,OK
2024-09-10 05:00:00,16.76,OK,-0.04,BDL,null,OS,null,OS,-0.3,OR,null,OS,3.89,BDL
2024-09-10 06:00:00,19.78,OK,-0.08,BDL,null,OS,null,OS,-0.3,OR,null,OS,2.34,BDL
2024-09-10 07:00:00,22.68,OK,-0.06,BDL,null,OS,null,OS,-0.28,OR,null,OS,3.28,BDL
2024-09-10 08:00:00,25.28,OK,-0.07,BDL,null,OS,null,OS,-0.27,OR,null,OS,6.67,OK
2024-09-10 09:00:00,27.09,OK,-0.04,BDL,null,OS,null,OS,-0.25,OR,null,OS,8.99,OK
2024-09-10 10:00:00,28.52,OK,-0.09,BDL,null,OS,null,OS,-0.27,OR,null,OS,14.93,OK
2024-09-10 11:00:00,34.14,OK,-0.11,BDL,null,OS,null,OS,-0.28,OR,null,OS,19.9,OK
2024-09-10 12:00:00,31.77,OK,-0.01,BDL,null,OS,null,OS,-0.26,OR,null,OS,17.05,OK
